Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1890,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1900,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1910,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1920,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1930,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1940,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1950,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1960,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1970,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1980,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1990,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2000,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2010,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2020,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2030,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2040,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2050,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2060,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2070,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2080,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2090,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2100,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2110,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2120,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2130,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
2140,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
